epoch time loss acc val_loss val_acc
0 20.343365907669067 0.4528343975543976 0.8140867352485657 0.3570321798324585, 0.836202085018158
1 18.420086145401 0.3436974287033081 0.8337187767028809 0.2689020037651062, 0.8943238854408264
2 18.315326690673828 0.2795439064502716 0.8811044692993164 0.2506628930568695, 0.9026498794555664
3 18.318894147872925 0.24624642729759216 0.9000338315963745 0.2290327101945877, 0.9068929553031921
4 18.349882125854492 0.229238361120224 0.9078972935676575 0.2279706597328186, 0.9099351763725281
5 18.338845252990723 0.2202354520559311 0.9108061194419861 0.2070528268814087, 0.912176787853241
6 18.337809324264526 0.21221596002578735 0.9135814309120178 0.2967931926250458, 0.894003689289093
7 18.378403663635254 0.20578354597091675 0.9153427481651306 0.1953393518924713, 0.9180209636688232
8 18.428043603897095 0.19827058911323547 0.9193634390830994 0.2569485306739807, 0.9020894765853882
9 18.278201580047607 0.19486908614635468 0.9207066297531128 0.21282202005386353, 0.915939450263977
10 18.380783319473267 0.18704569339752197 0.9228237271308899 0.29576677083969116, 0.8646225333213806
11 18.3658390045166 0.18181012570858002 0.9250564575195312 0.19636781513690948, 0.9173004627227783
12 18.360856533050537 0.1775166094303131 0.9259905219078064 0.17615444958209991, 0.9266672134399414
13 18.321131706237793 0.17159603536128998 0.9291394352912903 0.17194616794586182, 0.9277079701423645
14 18.407028675079346 0.1628882735967636 0.9339607357978821 0.17352284491062164, 0.9297894239425659
15 18.28507661819458 0.15636062622070312 0.9371541738510132 0.16240891814231873, 0.9301897287368774
16 18.42739486694336 0.14758726954460144 0.9409791827201843 0.20519736409187317, 0.9180209636688232
17 18.41843295097351 0.13334064185619354 0.946690022945404 0.12414485961198807, 0.9511648416519165
18 18.44622564315796 0.1265670210123062 0.9502393007278442 0.12056291103363037, 0.9522055983543396
19 18.316745281219482 0.12566082179546356 0.9501592516899109 0.11633677035570145, 0.9576495289802551
20 18.357467889785767 0.11795174330472946 0.9531036019325256 0.13945260643959045, 0.9475622177124023
21 18.34598159790039 0.11340107023715973 0.9556476473808289 0.11720700562000275, 0.9571691751480103
22 18.22365403175354 0.11072392761707306 0.9566706418991089 0.1443825662136078, 0.9497237801551819
23 18.145383834838867 0.11051058769226074 0.9571065306663513 0.11876015365123749, 0.9574893712997437
24 18.39043092727661 0.10597992688417435 0.9592413902282715 0.1412615180015564, 0.9505243897438049
25 18.238170623779297 0.10639423131942749 0.9591702222824097 0.1811564415693283, 0.9355536103248596
26 18.369997024536133 0.10839366167783737 0.9575868844985962 0.10614751279354095, 0.961652398109436
27 18.310632705688477 0.10416924953460693 0.9594460129737854 0.12581007182598114, 0.9578896760940552
28 18.35785460472107 0.10388506203889847 0.9591346383094788 0.1466350108385086, 0.9487631320953369
29 18.304953575134277 0.10316333919763565 0.959695041179657 0.14418107271194458, 0.9512448906898499
30 16.605097770690918 0.10620956122875214 0.958512008190155 0.12282600998878479, 0.9595708847045898
31 17.529391288757324 0.09956442564725876 0.9616698622703552 0.1209106594324112, 0.9550076127052307
32 18.200250387191772 0.09993540495634079 0.960993766784668 0.10395749658346176, 0.9638139605522156
33 18.330520153045654 0.10125163197517395 0.9606913328170776 0.14381279051303864, 0.9509246945381165
34 18.359917879104614 0.10081768035888672 0.9614919424057007 0.10650952905416489, 0.9624529480934143
35 18.314570665359497 0.09504534304141998 0.9641249775886536 0.12126513570547104, 0.9553278088569641
36 18.33061194419861 0.0990934669971466 0.961794376373291 0.106195367872715, 0.9625329971313477
37 18.324862003326416 0.09760504215955734 0.9618566632270813 0.1213669627904892, 0.9559683203697205
38 18.36018991470337 0.09849628061056137 0.9623014330863953 0.1238115057349205, 0.9562084674835205
39 18.342710733413696 0.09785130620002747 0.9626038670539856 0.10266148298978806, 0.9611720442771912
40 18.368388175964355 0.09399406611919403 0.9638847708702087 0.10441018640995026, 0.9619725942611694
41 18.375948667526245 0.09526185691356659 0.9633066058158875 0.11410801857709885, 0.961652398109436
42 18.341249465942383 0.09626567363739014 0.963315486907959 0.11385465413331985, 0.9594107866287231
43 18.391721725463867 0.09707888215780258 0.9625148773193359 0.10315528512001038, 0.9621327519416809
44 18.38286781311035 0.09515726566314697 0.9633599519729614 0.10933207720518112, 0.9620527029037476
45 18.365034341812134 0.09322111308574677 0.9643384218215942 0.12347306311130524, 0.9599711894989014
46 18.358659982681274 0.09812609851360321 0.9620345234870911 0.1418215036392212, 0.9508445858955383
47 18.200340270996094 0.09158406406641006 0.9650678634643555 0.10353629291057587, 0.963413655757904
48 18.258792638778687 0.09588521718978882 0.9635200500488281 0.10567589104175568, 0.9644544124603271
49 18.105769634246826 0.09523581713438034 0.964116096496582 0.11396708339452744, 0.9609318971633911
