epoch time loss acc val_loss val_acc
0 11.069097995758057 0.5046170353889465 0.8138287663459778 0.44684532284736633, 0.836202085018158
1 8.986811637878418 0.4342387318611145 0.8217723369598389 0.3705158829689026, 0.836202085018158
2 9.036650657653809 0.3643507659435272 0.8253304362297058 0.2832472324371338, 0.8799936175346375
3 8.987346649169922 0.2871248126029968 0.8784714341163635 0.23625630140304565, 0.9080938100814819
4 8.906884670257568 0.26099154353141785 0.892285943031311 0.22929230332374573, 0.9046513438224792
5 9.02545690536499 0.2512272596359253 0.8955950140953064 0.2183772325515747, 0.9138579964637756
6 8.9801344871521 0.23915396630764008 0.9011812806129456 0.21191167831420898, 0.9143383502960205
7 8.99759840965271 0.23433835804462433 0.9026668071746826 0.2066396325826645, 0.9176206588745117
8 8.934264898300171 0.22823624312877655 0.9060115218162537 0.20212461054325104, 0.9173805117607117
9 9.07622241973877 0.22209413349628448 0.9081819653511047 0.19863638281822205, 0.9189016222953796
10 9.003364086151123 0.21804365515708923 0.9097119569778442 0.19562077522277832, 0.9216235876083374
11 8.933064460754395 0.21237078309059143 0.9115088582038879 0.1904141902923584, 0.9235449433326721
12 9.064218521118164 0.20856595039367676 0.9133145809173584 0.18629541993141174, 0.9217836856842041
13 8.990742683410645 0.2037036269903183 0.9153872132301331 0.19155964255332947, 0.9206628799438477
14 8.946029424667358 0.19961461424827576 0.9167126417160034 0.17963054776191711, 0.9247457981109619
15 8.941317081451416 0.1940595507621765 0.9196392297744751 0.17736706137657166, 0.9265070557594299
16 9.036018133163452 0.19093899428844452 0.9210624694824219 0.17207399010658264, 0.9289088249206543
17 8.923591613769531 0.1880078762769699 0.9220320582389832 0.17499662935733795, 0.9274677634239197
18 8.996937274932861 0.17972242832183838 0.9257503151893616 0.17706361413002014, 0.9283484220504761
19 9.039580821990967 0.17994390428066254 0.9254301190376282 0.1630559265613556, 0.9340324997901917
20 8.90277910232544 0.17362964153289795 0.9284278154373169 0.1594824492931366, 0.9345128536224365
21 8.960140228271484 0.1744311898946762 0.927929699420929 0.1540215164422989, 0.9370747208595276
22 9.034626007080078 0.17212264239788055 0.9293173551559448 0.19766585528850555, 0.9203426241874695
23 9.08456563949585 0.16779933869838715 0.9298065900802612 0.16568605601787567, 0.9344328045845032
24 8.843799829483032 0.1648787558078766 0.9321283102035522 0.14892131090164185, 0.9387559294700623
25 9.021979570388794 0.16526731848716736 0.9317102432250977 0.15224221348762512, 0.9377151727676392
26 8.961942911148071 0.16172929108142853 0.9337027668952942 0.15244191884994507, 0.9398767352104187
27 8.929914712905884 0.16003628075122833 0.9340497255325317 0.1451600342988968, 0.9420382380485535
28 8.998749494552612 0.16047003865242004 0.9340674877166748 0.15832650661468506, 0.9383556246757507
29 9.023277997970581 0.15754714608192444 0.9348146915435791 0.14038553833961487, 0.9423584938049316
30 8.92094111442566 0.1559816151857376 0.935908854007721 0.14141303300857544, 0.9426787495613098
31 8.943394899368286 0.15557827055454254 0.9365493059158325 0.13917523622512817, 0.9436393976211548
32 9.040257930755615 0.15700489282608032 0.9348591566085815 0.15533067286014557, 0.9412376880645752
33 8.998260259628296 0.15550240874290466 0.936149001121521 0.15997345745563507, 0.9354735612869263
34 7.092817306518555 0.1573716551065445 0.9352684020996094 0.13688050210475922, 0.9450804591178894
35 7.986615419387817 0.15472406148910522 0.9354106783866882 0.14181485772132874, 0.9458009600639343
36 9.004868268966675 0.15353502333164215 0.9364336729049683 0.1366235464811325, 0.9447602033615112
37 9.002293825149536 0.1525435596704483 0.9371808767318726 0.14488717913627625, 0.939156174659729
38 8.904273748397827 0.15407028794288635 0.9359800219535828 0.13642536103725433, 0.9442799091339111
39 8.90477466583252 0.15523003041744232 0.9353217482566833 0.13503910601139069, 0.9453206062316895
40 8.979833126068115 0.14849255979061127 0.939137876033783 0.13016535341739655, 0.9469217658042908
41 8.954228401184082 0.1492951512336731 0.9388710260391235 0.12928076088428497, 0.9483628273010254
42 8.909123420715332 0.14974558353424072 0.9386842250823975 0.14405430853366852, 0.9451605081558228
43 8.936929702758789 0.15469379723072052 0.9357753992080688 0.14970555901527405, 0.9380353689193726
44 8.931517839431763 0.14647765457630157 0.9391645193099976 0.1375139057636261, 0.9481226205825806
45 8.957239151000977 0.1510932892560959 0.9371631145477295 0.13175301253795624, 0.9454807639122009
46 8.975415706634521 0.14608880877494812 0.9399651288986206 0.12622222304344177, 0.9517252445220947
47 9.079671859741211 0.15197424590587616 0.9372520446777344 0.13147009909152985, 0.9478824734687805
48 8.975581884384155 0.1468549519777298 0.9389066100120544 0.12695243954658508, 0.9510847926139832
49 8.85447096824646 0.14520922303199768 0.9398494958877563 0.12228655070066452, 0.9520455002784729
